Country Name,Country Code,Series Name,Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
France,FRA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.6896549224157,24.123002754589,26.6303250476944,27.2527671033937,27.2069773242695,29.7580489893129,29.4306035099419,28.7307017592768,27.1369676673944,27.5381038597962,28.1635565257399,28.9278484836141,28.8585344688926,29.1990596782502,25.8809482311608,27.8264880915553,29.538847336075,30.3556786527444,30.5912853427773,30.741812901515,31.6934947262689,31.498210070063,32.311834044929,32.9179818922164,32.8895429451147,28.5572228192655,31.2880499332105,36.6160484268785,34.4562568778842,33.8897542343832,33.3928225145364
France,FRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.7420067714481,21.9894774043751,23.1731284270416,24.1686656996833,24.4636841396038,28.0279980425069,27.4626293461303,26.4018230910334,25.4619146196714,26.2116609694066,27.65927959839,28.9414290456532,29.2940266620733,29.9807331629246,26.3181640716005,28.7610671562408,31.0667881455656,31.3032784243658,31.2279485306189,31.4574540364356,31.8111924693795,31.8445463682721,33.0840141110421,33.8842788890102,33.5394177830602,30.2816679047993,32.5004326976615,39.3469593713211,36.1698881831383,34.2184333099912,33.7995547693485
France,FRA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.48796470785062,1.37419707227678,1.59017858585611,1.97196226741527,3.09171602103703,3.04117027418415,3.65899790543177,3.45413596292302,2.30782482603352,1.68777447237363,3.8837306583925,3.40646118259263,3.15449449926763,2.32326700027606,0.682311492843145,1.46961673029144,1.54005293306163,1.22790071519382,1.18823404938295,0.176974174772525,1.76596182973896,1.44200321416196,1.68928072199317,2.78594184568695,1.96486943301562,0.731471704018579,3.30405312221271,4.0180319137717,0.590645170561014,1.64700185498585,2.16930740558009
France,FRA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,23.46371205066,23.7415432258114,23.6993641470231,22.882743269493,22.8751429955818,22.5671731170038,22.3707737987828,22.9264417640312,23.3944403323453,23.2485826224361,23.2676164215078,22.9243083284869,22.6031042332269,22.7021994023416,24.3002289135229,24.1680736361072,23.9675950446463,24.221669371356,24.3749917171768,24.3650803342345,24.0699697865215,24.1199645562687,24.1919805138631,23.8446408341,23.5183661191968,25.3398365561446,24.9318498691222,24.6248865673257,24.1335073268869,24.1796131435876,24.362352052313
France,FRA,Population growth (annual %),SP.POP.GROW,0.364159563395629,0.357448008376034,0.356761847855923,0.37054023067343,0.515860143523548,0.686335719566776,0.7289939490983,0.727033002641047,0.705638836747311,0.732625502527391,0.751885116821619,0.696338574828463,0.618225682593305,0.558020613148126,0.513351013325229,0.492976371032656,0.482667411007127,0.483714919435185,0.516915013016667,0.474847846171767,0.355569240058298,0.263868788565368,0.29020211635109,0.358494581816163,0.332559129027963,0.324557781035362,0.356902332389048,0.502320929337976,0.275093143443794,0.261995241898747,0.245766211891762
France,FRA,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,77.3883861486517,76.5284393068992,75.9612449584322,76.9744161883116,80.324329471898,84.3572835148986,88.974306564356,92.6357426084034,95.0966407247871,95.8471452301569,96.6491919516285,96.5785492959372,95.8769626871841,93.9159081503646,94.9454202268228,97.4904687619857,101.617830234188,104.624051971951,106.913030586051,125.397439701102,120.721909947613,119.290366998126,112.567354839828,107.58266062477,..
France,FRA,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,0.679551477433415,1.2859310187773,2.60806895660173,2.51843043289977,3.4092327167425,1.1848394944316,1.5298994522382,1.18270439802011,0.871063406872808,0.434470120439983,-0.00650919177703098,0.0221896585541475,-0.328279950461903,-0.962244945077225,-0.818480147786109,-0.832545468638349,-1.02802797917579,-1.22530807843013,-0.59799045690811,-0.96273369938115,-0.334528437032909,-0.538632351885894,-0.47461518521567,-0.735670615255372,0.587362764575748,-2.00313613657686,0.244238511780543,-1.43234855251881,-1.04301703799496,0.0851279883251641,-0.274343403515968
France,FRA,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..,108.1,108.3,107.1,104.6,107.5,103.5,99,98.1,97.3,96.8,100,99.6,96.9,95.9,96.4,97.8,97,94.2,95.4,95.6,..
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.50499384201356,1.0378755674358,1.85432238398302,2.09561231172233,2.12957016297766,2.8765231247659,1.63614170690956,-0.228255715793637,-0.529801394291297,1.16208684507278,0.885485292551564,3.86668241523209,2.8891174138025,0.887902330743628,-5.54455451920674,4.13463778522758,3.75796884489337,0.463512036709204,0.396995583779145,2.18018602168017,1.66300602334775,2.22222216259371,2.797906720551,1.13569604599849,0.977734697038784,-4.13191443239947,3.90999994204108,1.8092581243061,-0.869647578573321,-0.495851897260366,0.239578342117881
